глагол,частота
prevršiti,2
odumiriti,2
načiti,2
puziti,2
pretjerivati,2
-odrediti,2
-izračunati,2
rastacati,2
oponaći,2
br.11,2
sramiti,2
susretnuti,2
utabati,2
potapati,2
potstaći,2
osmougati,2
odričiti,2
safariti,2
užeti,2
obavivati,2
preporucuvati,2
kolabirati,2
mentorisati,2
moraći,2
nacediti,2
proizvedeti,2
jastučiti,2
jurišati,2
venuti,2
vrši,2
iscenirati,2
glumati,2
uranivati,2
vjenčati,2
izneseti,2
tutnjati,2
sjebati,2
preploviti,2
nlaziti,2
razbesniti,2
hitrati,2
protjerati,2
odbrojati,2
pirjati,2
varikoketi,2
skapirati,2
.neti,2
dojaviti,2
uzdasiti,2
protraćiti,2
kupovesti,2
omanjati,2
bojktovati,2
juneti,2
poštedjeti,2
zaseti,2
gustiti,2
izlomiti,2
predujati,2
ujedinjavati,2
iskradati,2
zasuti,2
zarastati,2
pireti,2
šasivati,2
je.,2
žalostiti,2
pokojati,2
flertovati,2
skučiti,2
razvukati,2
militi,2
osmati,2
pobjegniti,2
jagnjiti,2
mozzareti,2
podmukliti,2
papriti,2
prioniti,2
betonirati,2
razdeliti,2
obeščastiti,2
podavati,2
oduvati,2
invaliditi,2
odahniti,2
proračunavati,2
riješavati,2
nagovještavati,2
vrata,2
ccati,2
špekulisati,2
namazti,2
femiciti,2
sereti,2
rijesti,2
sapliti,2
ishranjivati,2
poštiti,2
tražeciti,2
reinstalirati,2
zasvijeti,2
izdiktirati,2
zavrijediti,2
poneki,2
privređivati,2
narugati,2
zaobiđiti,2
otisneti,2
omesti,2
kiptiti,2
kolibati,2
propitivati,2
imenuvati,2
inaugurisati,2
jaći,2
vjetrati,2
oratoriti,2
shopati,2
bojler,2
raskrupnjati,2
prezreti,2
najcestiti,2
prionuti,2
?i,2
poništati,2
trud,2
postavki,2
rasuđivati,2
uređivtiti,2
proizvođaći,2
reziduati,2
obrezati,2
uokvirati,2
otpjevati,2
velelepniti,2
dokupiti,2
smijeti,2
ekstrahivati,2
rekapitulirati,2
prognati,2
brava,2
prosuđivati,2
hipeti,2
povlađivati,2
uspavljivati,2
plodoviti,2
provežbati,2
rasplačiti,2
piliti,2
briznuti,2
---,2
prepešagati,2
artićati,2
korežirati,2
minimiti,2
konvertiti,2
vrećati,2
profunkcionisati,2
premiti,2
kаdа,2
zakucavati,2
takoditi,2
kapati,2
prebogati,2
drukčivati,2
izbjegnuti,2
sonditi,2
popasti,2
nagradjivati,2
osećаmo,2
znatižeti,2
otpakovati,2
ušicati,2
porumeneti,2
specifikovati,2
zataškati,2
želti,2
obmotavati,2
pozavideti,2
evakuisati,2
finuti,2
žalbiti,2
pejsažati,2
smešati,2
zatrpati,2
opaliti,2
izviditi,2
zasipati,2
izdinstati,2
precvetati,2
izrastati,2
sjedinjavati,2
tapkati,2
iskrivati,2
izvitoperiti,2
komponeti,2
dosegniti,2
izrаžаvаju,2
issiti,2
12.juti,2
renovati,2
zateti,2
uređaj,2
zamjeniti,2
podrška,2
sumnjiti,2
-zati,2
kastomizovati,2
protjeći,2
zamahnuti,2
izbezumiti,2
kolati,2
respektovati,2
zadaći,2
klimiti,2
opcija,2
novčiti,2
razobličiti,2
kusati,2
zevati,2
krtiti,1
mesjati,1
pobeđuti,1
potkrati,1
kanađeti,1
zaustviti,1
aktuelizirati,1
tesiti,1
riјаliti,1
pozdravlјa,1
opovrgnati,1
zatalasati,1
oda­brali,1
baždariti,1
kaoi,1
zaokretati,1
nekazati,1
-procediti,1
olovkiti,1
zetnati,1
potoniti,1
žеli,1
)7,1
оrgаnizuје,1
passiviti,1
izаšlа,1
negovаti,1
trebovati,1
propituvati,1
nedozvoljavati,1
vozagati,1
izjaloviti,1
bukti,1
doručkivtiti,1
prejedati,1
ostavjati,1
zabaciti,1
tzv,1
uzgubiti,1
odleti,1
stažistiti,1
celoviti,1
privrеda,1
povеzati,1
strucni-ispiti,1
poznaći,1
zaplačati,1
sagniti,1
zgledati,1
nadomešćovati,1
ustrati,1
prouˇcava,1
proće.,1
trknuti,1
pospješiti,1
presaheti,1
posreti,1
terapeti,1
podunavljati,1
čauriti,1
odre|ivati,1
polifoniti,1
navriti,1
obeležаv,1
detetа,1
podseći,1
urаdilа,1
аli,1
vidovati,1
zapucati,1
zgrudvati,1
jacati,1
ozeleneti,1
šerovati,1
otkopčavati,1
odrešivati,1
izlijesati,1
belciti,1
optimalizovati,1
državâti,1
rasporiti,1
presresti,1
potpiriti,1
natkriti,1
maniti,1
svg,1
potapšiti,1
ostvarati,1
vazniti,1
gigantiaivati,1
uvjestiti,1
ne­će­mo,1
tra­je,1
pod­neo,1
ka­žem,1
jessti,1
sma­tra­mo,1
­sre­li,1
okrisesti,1
vračati,1
zamaskirati,1
destilovati,1
stilizovati,1
sаvlаdаli,1
vemati,1
strimati,1
miofibriti,1
zacrniti,1
traći,1
intrigati,1
skočisiti,1
čuvаti,1
poslujtiti,1
registovati,1
korisisćiti,1
vagati,1
instalati,1
uredba,1
razjediniti,1
drogerivati,1
zalomiti,1
uploaduvati,1
odmašćovati,1
osjenčati,1
promoliti,1
požati,1
udovoljati,1
rezurtirati,1
pretraziti,1
dorati,1
čučnuti,1
stohiljaditi,1
sakrijeti,1
poèinje,1
okaliti,1
uvеdе,1
osno­vao,1
˝,1
surovoti,1
aždati,1
strgnuti,1
groz,1
vebsajtati,1
ljekar,1
zadovoljstavati,1
bilborditi,1
zakupati,1
naplacivati,1
laskazati,1
pročitаti,1
kolaborirati,1
nagutati,1
turistiti,1
osnažavati,1
trotineti,1
depilirati,1
ostetiti,1
odnositii,1
iskljucati,1
veći,1
pnati,1
nadigravati,1
vebati,1
improvizati,1
isplakati,1
poznatati,1
vozdizati,1
opametiti,1
koviti,1
gineti,1
stršiti,1
stadati,1
iriti,1
testerisati,1
učestotvati,1
mimoišlati,1
tutoriati,1
usratiti,1
okrvaviti,1
pronаšаo,1
odrаžаvаlа,1
poštovаše,1
kandžiti,1
-raniti,1
garniti,1
prеdstavili,1
strojeviti,1
njišati,1
protreseti,1
resertifikovati,1
profanizovati,1
totalizirati,1
uvuciti,1
segmentirati,1
mesojediti,1
apasorbovati,1
reactivati,1
vepar,1
ratvoriti,1
undesirabiti,1
kontra-admmmati,1
raseljavati,1
zavirati,1
kostimograti,1
prеduzеlе,1
odmačeti,1
odasvudati,1
zgrevati,1
prilalagoditi,1
roganiti,1
ismivati,1
pričavtiti,1
poboći,1
izobličavati,1
vržiti,1
zamirati,1
okolišasati,1
sa?uvati,1
retati,1
otpočesiti,1
prikljupati,1
rutovati,1
sptrečiti,1
pomutiti,1
zajemčovati,1
rasplesati,1
refigurisati,1
nazvov,1
odljepljivati,1
odlebditi,1
prekovati,1
uprizorovati,1
nаbrаjаm,1
crinuti,1
uceniti,1
naitoti,1
čuvarati,1
potpati,1
odozditi,1
aspidati,1
metiti,1
zategniti,1
prаve,1
jaki,1
tourismiti,1
ptičjati,1
prosledovati,1
kričiti,1
cennati,1
kanalizirati,1
nosagati,1
pokušаvаmo,1
prevаzidjemo,1
uvići,1
boost-ti,1
fangiti,1
jezgre—dio,1
representovati,1
čokoladiti,1
opaći,1
organiti,1
čеstitao,1
odmrznuti,1
privitak,1
zazvižditi,1
istati,1
paraditi,1
priklјučuju,1
obavljivati,1
popamtiti,1
bookaći,1
smrviti,1
kontaktirjati,1
pribiližavati,1
kožati,1
skupati,1
hidratizovati,1
predstaviiti,1
usmrćovati,1
rekao,1
debitirati,1
emigirati,1
surfivati,1
ekvilibriti,1
parati,1
supociniti,1
claniti,1
preopoznati,1
pižati,1
ukiseliti,1
usucapiti,1
kupitii,1
zaokupirati,1
gojati,1
isklizavati,1
radiš.,1
scžriti,1
zeti,1
svа,1
sokirati,1
angazirati,1
personalizirati,1
geodeti,1
obihvatati,1
grunušiti,1
prikuplјaju,1
zančiti,1
rodoljubljiti,1
obezbeċuju,1
gackati,1
čitаvа,1
zvesti,1
srebrati,1
pretvroiti,1
predstavikai,1
citruliti,1
piroliti,1
bokorati,1
izаđe,1
zabuniti,1
postаvio,1
svračati,1
drugovati,1
reinkanirati,1
personalizozati,1
obranati,1
saputati,1
prokistiti,1
postgraduati,1
ocjeniti,1
podesećati,1
ose?ati,1
podsеćamo,1
pra,1
prеnеsu,1
termouljati,1
prešućivati,1
štapiće-ćevati,1
krckazati,1
e-maiti,1
smrći,1
ostvartovati,1
filtriti,1
crtaći,1
provdeti,1
osumnjičiti,1
programeriti,1
ghariti,1
udesiti,1
ksantati,1
prezalogati,1
narančati,1
bu­dem,1
sekretovati,1
nesuvisliti,1
spaći,1
napositi,1
odletati,1
prednjati,1
prijаnjа,1
nadаm,1
suprotstаvimo,1
njati,1
meljiti,1
zadnjati,1
saljetiti,1
mastociti,1
zahvalјujemo,1
europrevati,1
otkačati,1
sámi,1
normirati,1
ukopavati,1
natkriljavati,1
upoznajeti,1
zaspetiti,1
oprav­da,1
uvi­de­la,1
uklju­či­la,1
krevetić,1
video-sadrati,1
skrsiti,1
izlistajtiti,1
obiveti,1
posrnuti,1
objektiv.,1
odustаnemo,1
preskaći,1
rebrandirati,1
cegeti,1
kreneti,1
istrаžuju,1
mаdа,1
tokofereti,1
.rnvriti,1
doprinossiti,1
maksimizovti,1
krckati,1
stisnuti,1
poklisati,1
icouliti,1
obijati,1
zavibrirati,1
konfiskovati,1
deinstalšeti,1
zgrejati,1
nadglasati,1
srezati,1
provetriti,1
oştaje,1
kriveti,1
neutraliseti,1
nadleteti,1
savladavnjiti,1
anestezirati,1
rezonuveti,1
prosjagati,1
potpadnuti,1
napomеnuo,1
instanati,1
oglašivati,1
ugrizati,1
odbačati,1
vodotokovati,1
disciplinirati,1
opečeti,1
preusmjeravati,1
dafrateti,1
raspakivati,1
odаzvаle,1
tritikati,1
odbegiti,1
povampirovati,1
preuzieti,1
tociti,1
klecati,1
rаzlikuje,1
smršaviti,1
izlaskati,1
sasluživati,1
šeći,1
...tati,1
pamukkati,1
spaljivaći,1
im.,1
stoki,1
igrаli,1
pri-pojiti,1
nabavkati,1
uteloviti,1
suegerisati,1
dnositi,1
saržavati,1
došći,1
homeopatizozati,1
improvizirati,1
iskomponovati,1
osluškivtiti,1
preglasavati,1
rasutati,1
*nbgteam,1
mikserati,1
začešljavati,1
odrţava,1
telpiti,1
vezirov,1
pomakati,1
paparati,1
slediiti,1
ccekati,1
iscimati,1
nameti,1
zadrugati,1
ratifivjati,1
rеalizujе,1
ponu­di,1
smrčati,1
podgrijavati,1
dunuti,1
izpoštovati,1
postprodukivesti,1
servisati,1
utriti,1
klijati,1
ukljućivati,1
dekorišeti,1
milujati,1
zapitkovati,1
ustoličovati,1
zamrstiti,1
specijati,1
objаvilа,1
kolerati,1
žаnje,1
nаhrаnio,1
treštavati,1
provizivati,1
akcionati,1
trikivati,1
info@seemo.org,1
propniti,1
ugorožavati,1
suprotnostiti,1
ozeleniti,1
puvati,1
uduvati,1
prаvilа,1
čuvаli,1
primorаvаju,1
rаsipаju,1
zаgаđuju,1
čеstitala,1
dugme,1
mrežastiti,1
podrazumеva,1
bioforiti,1
klasiti,1
izmuljati,1
zivjeti,1
takoä'e,1
ostarvariti,1
odvrniti,1
vektorizirati,1
tailpiecediti,1
hučiti,1
operjavati,1
prerasporedeti,1
vjenčavati,1
izbrendirati,1
auto-taxiti,1
podržvati,1
zamotavati,1
tazati,1
ucrtati,1
uštati,1
pocnati,1
unistavati,1
prišivati,1
speleolgiti,1
obdarivati,1
pečatasti,1
pozovati,1
luledieliti,1
aidinati,1
dinjati,1
ukopiti,1
razdrtati,1
jasavati,1
godakavati,1
tаkve,1
planinati,1
kuknjavati,1
suvojiti,1
doc.,1
primedabati,1
isklučiti,1
vizir,1
odаberete,1
ekspandiraš,1
rvatiti,1
zaviseti,1
ponukati,1
eliminisasti,1
eksperi-mentisati,1
kišiti,1
buganviti,1
podrаzumevаju,1
odnetiti,1
sažaljevati,1
povrniti,1
osmehneti,1
preovladovati,1
nalaktiti,1
razastriti,1
razgolićovati,1
netrebati,1
bivaliruditi,1
tričaviti,1
taslačiti,1
uzrastati,1
subskati,1
samiti,1
sanitirati,1
osećeti,1
normalizirati,1
povuditi,1
dervišati,1
doživljavaš,1
pritistiti,1
ostavliti,1
investi,1
grožđati,1
dekriptovati,1
gr?ki,1
prou?iti,1
vebinati,1
prokrastinirati,1
defektajati,1
eloksirati,1
pastruesiti,1
odbаcuje,1
savladaš,1
ideja,1
trombociti,1
spomen-pločati,1
uskiti,1
hidromasati,1
produvati,1
iskrcavati,1
iсporu,1
ptiajtiti,1
diljem,1
smanjenjiti,1
dojahati,1
napustisati,1
predaći,1
kumiti,1
stеkla,1
borići,1
zlatasti,1
skulptoriti,1
šeširići,1
novati,1
oveririti,1
meduziti,1
.cati,1
.zati,1
poneseti,1
smаnjivаli,1
zabeležeti,1
trubiti,1
konetovati,1
uljeziti,1
zabeleti,1
multiti,1
osuđujati,1
analizitati,1
pužati,1
povinuti,1
slazati,1
asimilirati,1
izbivati,1
zаvršiо,1
predefinisati,1
pomlajati,1
rojiti,1
kletiti,1
stopliti,1
kaletati,1
pobrđati,1
naniti,1
pogladiti,1
kikotati,1
saksiti,1
od-lučivati,1
saaniti,1
pregrevati,1
odrećivati,1
stavati,1
pro?itati,1
nabubreti,1
carpiti,1
videšati,1
čarditi,1
vuogiti,1
pokušavajati,1
uživjeti,1
abrazivati,1
umrijesti,1
filujati,1
osveživati,1
prošetaš,1
p6,1
desetoriti,1
pojava.i,1
upevati,1
okruglasti,1
neprezreti,1
odvojtiti,1
barrisuti,1
ibekosavati,1
radujtiti,1
uoblići,1
oplođavati,1
biratti,1
uploudovati,1
posebiti,1
brezati,1
predstviti,1
žiriti,1
dijagnostikoko,1
probližiti,1
stanariti,1
obnavati,1
...proveriti,1
sopštiti,1
balsati,1
mekšiti,1
grendti,1
memorizovati,1
treptavati,1
zalageti,1
ožiljati,1
prihoduveti,1
rosati,1
fineti,1
zaštitilaati,1
saranati,1
zavrištati,1
pridružujivati,1
dogodinati,1
intelektualivovati,1
urеđuјu,1
odsustiti,1
serati,1
repairati,1
košavati,1
prepasti,1
prosumeti,1
nepravditi,1
mžći,1
pretrestiti,1
pritiseti,1
tubaviti,1
odbriti,1
ulogoriti,1
pomаže,1
shvаtimo,1
dokuvavati,1
jeobjaviti,1
pohašati,1
osoviti,1
ovčijati,1
sipar,1
udjetiti,1
parcijalizovati,1
odoriti,1
zamuckivati,1
izjednačivati,1
zalijevati,1
tolerirati,1
prostoriti,1
pokаzivаti,1
sazimati,1
učtivati,1
začaravati,1
želimo.,1
pluštiti,1
seccati,1
radilicati,1
porobljavati,1
=molimo,1
breteti,1
aprioriti,1
zakinuti,1
nezasiti,1
p(ći,1
omomgućiti,1
hospitaliti,1
v-rebrasti,1
preprodavati,1
prigrabiti,1
–istaći,1
nevinati,1
luckiti,1
odspojati,1
dječaciti,1
trepćeti,1
vorlditi,1
osečiniti,1
traumati,1
samonići,1
podroditi,1
sportki,1
potpuniti,1
uvježbati,1
misleciti,1
otrgniti,1
zabrinut,1
imаo,1
čađiti,1
imаlа,1
znaceti,1
odvrnuti,1
otkopati,1
prpadati,1
islati,1
odkazati,1
jarati,1
krečiti,1
minimizovtiti,1
praskaviti,1
osvjestiti,1
suvisiti,1
opetovati,1
ozaštiti,1
dosizati,1
dostavlјati,1
iznjamiti,1
smаtrаlo,1
sаme,1
preslićati,1
olistati,1
mrežuti,1
provocirаli,1
priupitati,1
papirnati,1
dekorišiti,1
odvezovati,1
bioniti,1
selisbiti,1
toploteti,1
razmestiti,1
samoisključiti,1
pokriviti,1
yoloframiti,1
sekundiiti,1
brirati,1
izazoviti,1
izbrušiti,1
raspolažiti,1
pоdrаzumеvаmo,1
kanalići,1
pogniti,1
dostizuciti,1
prihvat́amo,1
poludragati,1
drogeriti,1
prođositi,1
pušačiti,1
alphavilati,1
iskomentarisati,1
razdužiti,1
pastorati,1
kabati,1
...zati,1
eđati,1
parfeti,1
odupremoti,1
preniti,1
prstići,1
bavići,1
shkrepëtimom,1
žеlim,1
uvеličali,1
konstruirati,1
zagori.,1
savijtiti,1
razbistriti,1
postviti,1
upumpavati,1
sazlužiti,1
vrаti,1
polijelivati,1
grupo—ali,1
bermeti,1
sinusiti,1
föremåls,1
sestriti,1
prepuštajuciti,1
putovtiti,1
rebrendirati,1
blejati,1
pronasti,1
podcjenjivati,1
agramstoniti,1
palsirati,1
#3,1
ći,1
ispunjujuti,1
plаti,1
plаnetа,1
indoktrinisati,1
rasprskavati,1
ekranizirati,1
ukupuniti,1
obišlati,1
br.9,1
brušiti,1
probeti,1
iškolivati,1
sanjariti,1
zagnjuriti,1
izgbegnuti,1
gugati,1
mi.,1
softverati,1
ponavlјaćemo,1
prestupati,1
zeoliti,1
kor,1
premrežiti,1
pregorčiti,1
proveseliti,1
prebrojiti,1
pitajuciti,1
počlati,1
igrаti,1
postoojati,1
zapojati,1
samoporažavati,1
izmasirati,1
nȁčēlo,1
nаmetnemo,1
transferirati,1
catarrhaliti,1
neziti,1
zakusiti,1
poslаti,1
izoditi,1
jedanputi,1
prosjačiti,1
énissa,1
naduvavati,1
uberiti,1
čupaviti,1
sparavati,1
razotkriveti,1
nаlikuje,1
ženаmа,1
odаvаti,1
ticаlo,1
odrаstu,1
tematizirati,1
stržati,1
posedujati,1
nedonoščiti,1
dobrodoći,1
viziti,1
podmućati,1
pdv-ti,1
ljupki,1
odgovarašati,1
rаde,1
stimuluišati,1
prenameniti,1
info-portati,1
polučiti,1
spići,1
brutati,1
prokrijumčariti,1
prljav,1
polubeti,1
oploviti,1
sesti,1
odevati,1
celestiati,1
čamiti,1
nalalizirati,1
preminati,1
odstreliti,1
skaćati,1
smejti,1
kazamati,1
podmažiti,1
pelsiti,1
pleseti,1
neutralizirati,1
protjerivati,1
zjapeti,1
inaktivisati,1
posvadjati,1
uveliki,1
zаto,1
isfiltrirati,1
drugarimati,1
plačeti,1
prepaid,1
preduuzećati,1
objavliti,1
postavljiti,1
prisajedinjivati,1
promagati,1
postavljajti,1
bleštati,1
radi,1
dreti,1
prenući,1
zvekiti,1
medullariti,1
komplicirati,1
banuti,1
pohаđаju,1
jesadati,1
zacijeti,1
otvarrati,1
prešutjeti,1
bekapivati,1
gracilisati,1
prideviti,1
ovamo-onati,1
sutpiti,1
prezovati,1
uspesti,1
obavlјati,1
posšati,1
finansirjati,1
haubiti,1
sisiti,1
obavezujucati,1
smiješiti,1
poboljsavati,1
nаlаzimo,1
omažati,1
odgovariti,1
dotatiti,1
vežbačiti,1
prošarati,1
naučitii,1
vojvodinati,1
privilegovati,1
užaditi,1
uccheda-vaditi,1
oblačići,1
zakljucivati,1
zaslađivati,1
najmoprimcati,1
apsorbivati,1
predomišljati,1
zagrći,1
iznamljivati,1
dosanjati,1
premasivati,1
"kuhinja,5",1
razmonitirati,1
sremati,1
spojeviti,1
smanjenjivati,1
predoseti,1
?niti,1
opisnati,1
preinačavati,1
frigosvetiti,1
velkati,1
zаmislio,1
predvidiv,1
vozacki,1
vediti,1
premošćovati,1
zapremati,1
reumati,1
inverteriti,1
odnekudati,1
tresnušiti,1
оličava,1
izvrdavati,1
razveseti,1
utreti,1
crepati,1
grditi,1
utamničiti,1
otpočiti,1
ocenivati,1
obezbeðuju,1
dopustajati,1
ružišasti,1
predstavnjati,1
nаpreduje,1
olindrati,1
kantiti,1
prskaziti,1
okinuti,1
surpostavljati,1
tribinati,1
odpustiti,1
avokaditi,1
uzneti,1
mirišati,1
pokrati,1
interreagovati,1
sitniti,1
obezbebiti,1
rizukovati,1
..rnrnprikupiti,1
jao,1
očekjivati,1
privezati,1
nasjedneti,1
razgibati,1
zakriviti,1
chasti,1
kudići,1
plovećati,1
sagraiti,1
pomirbiti,1
sonarati,1
objasiti,1
homogenizirati,1
...pati,1
izrezbariti,1
stimulirati,1
rekombinovati,1
hendlujati,1
prilazati,1
plažati,1
ataći,1
kopovati,1
videopozivati,1
оdrede,1
aktivrati,1
petljati,1
usvinjati,1
stapasti,1
sunovratiti,1
ogleda­lo,1
povećavai,1
nižeti,1
notiti,1
eliminiisati,1
oprаti,1
seansati,1
fantazirati,1
rukosati,1
poslageti,1
tjednati,1
̶,1
mikrofiti,1
directorati,1
b3ći,1
prosleđivtiti,1
skazati,1
chakrati,1
crnuti,1
posrećiti,1
olakašati,1
dotjerivati,1
prebrzeti,1
dodiruvati,1
feminizovati,1
kompaunditi,1
?aki,1
izberiti,1
iskreirati,1
fitopreparati,1
prikuzivati,1
istestirati,1
zahvalјujem,1
ocenjijavati,1
referreriti,1
prošaptati,1
dosipati,1
procenovati,1
aerosmeti,1
nepolitizovati,1
regressiti,1
istraumirati,1
izjutrati,1
osvojići,1
ograničniti,1
kaširati,1
intereagovati,1
proivesti,1
porepoznati,1
gužviti,1
odašiljati,1
češljaš,1
usmjerivati,1
sarevnovati,1
doživlajvati,1
neuspehiti,1
tаkvа,1
kraciti,1
ne-bijeti,1
prepreka,1
razmeriti,1
dovikovati,1
učestvojeti,1
dinati,1
blejzeriti,1
nоvu,1
puštiti,1
kašiti,1
viljuški,1
industrijatizozivati,1
dremati,1
pronasati,1
zgrušati,1
izlažeti,1
tječiti,1
pticati,1
uprostiti,1
ugađati,1
paleciti,1
sroditi,1
čurkati,1
ovdе,1
prеtvorimo,1
pešagati,1
košarati,1
cveći,1
ekstrudirati,1
poglаvlje,1
uredjevati,1
oznati,1
mrviti,1
izidjati,1
posrediti,1
odvukati,1
svati,1
borba,1
naborati,1
parafiti,1
uduplati,1
belivati,1
tragiti,1
23.juti,1
startiti,1
obavaljati,1
кurti,1
ipiti,1
bajiriti,1
copy-pasti,1
zažagriti,1
nadamašiti,1
provitamiti,1
popučkati,1
uniformišati,1
član(ti,1
povaljivati,1
svetlucavati,1
koristeti,1
spoje.,1
ispati,1
utažiti,1
iskorijeniti,1
oduseviti,1
doratiti,1
stuapjati,1
čalanati,1
dоprinоsi,1
klasići,1
činе,1
poipustiti,1
pro?vati,1
približmti,1
sinoditi,1
sublmirati,1
voskirati,1
uhasti,1
nasladjivati,1
posedujeti,1
galebiti,1
i»niti,1
i»dati,1
rekorditi,1
fermentizovti,1
doalziti,1
blefirati,1
božtiti,1
breti,1
overtiti,1
zasuciti,1
utvrđaviti,1
akumuilirati,1
ispumpati,1
putopisati,1
opkrojiti,1
nožiti,1
potragati,1
umirivati,1
vetroparkivati,1
cryo-plati,1
azilnati,1
vetroparkovati,1
zaćutati,1
7.juniti,1
buržujati,1
obezbezbediti,1
preovladjivati,1
urežati,1
bude-ti,1
lzmeti,1
odreðuje,1
poveæava,1
kondominivati,1
pameti,1
želitovati,1
raspupeti,1
održavа,1
speleti,1
updatiti,1
iscelisati,1
prosivati,1
testovati,1
transcendirati,1
mačići,1
stimulišeti,1
okleveti,1
ugaziti,1
priskrbiti,1
spakivesti,1
izrugovati,1
rebalansirati,1
veštacati,1
koati,1
prepeciti,1
reć,1
brokrerati,1
isprsiti,1
plimati,1
porugati,1
ogradati,1
bidnuti,1
vasptavati,1
æe,1
ptititi,1
podstreklati,1
škrtiti,1
zabarikadirati,1
drvnati,1
preplatiti,1
fluorisati,1
izdvijiti,1
supernadograditi,1
mu-ti,1
narastajati,1
honorarisati,1
omalovazati,1
down-hiti,1
translati,1
olaksati,1
dpobiti,1
pojasevati,1
raspršivsiti,1
usredsrijediti,1
izizati,1
pоčinje,1
vidžeti,1
ukapati,1
polivati,1
raspodiveti,1
êtes,1
salašiti,1
obеzbеđujе,1
prеdеla,1
vesliti,1
zdrobiti,1
nadomešćivati,1
krvavati,1
slu?ati,1
pukiti,1
zasvojiti,1
alpasti,1
vijati,1
pokazuti,1
demistifikokai,1
sučeliti,1
takozvati,1
trsiti,1
pustoći,1
bagateti,1
servisisati,1
podsticajati,1
izblendati,1
vezir,1
prevaspitavati,1
pordžavati,1
užati,1
aspirirati,1
sidrati,1
zarezati,1
uronuti,1
zaprepašćivati,1
smeštiti,1
populariti,1
objviti,1
šetаti,1
nаprаvi,1
mršav,1
potpaljivati,1
lavanditi,1
zapadati,1
prolapsati,1
interpreti,1
opcrtati,1
uncorporati,1
preraspoređeđati,1
uzidati,1
zаprepastio,1
zavrnuti,1
livesti,1
tonziliti,1
videli.,1
tvrđivati,1
ralizovati,1
dijagnozati,1
upsasti,1
uppsati,1
odskijati,1
zadan,1
odlučintiti,1
duniti,1
pokati,1
princati,1
krčati,1
postenati,1
secesivati,1
rekla-kazati,1
lonati,1
irimiti,1
tangati,1
zagrtati,1
zasvetleti,1
potkrijepiti,1
elektromreživati,1
rzagovarati,1
povikati,1
smo19,1
ugovariti,1
diskvalifikovati,1
zgražati,1
dresovati,1
smatrajtiti,1
vidjiti,1
tetošiti,1
cirkati,1
vokati,1
uraˇcunati,1
mitologizovati,1
rižiti,1
vladajuti,1
kodifikovati,1
bitkoiniti,1
out-vjeti,1
ujednuti,1
moderisati,1
omeđivati,1
susamtiti,1
pošećeriti,1
rеalizuju,1
opcijati,1
ušpinuveti,1
okeaniti,1
pristutvovati,1
biso,1
predstavanjati,1
razmotrati,1
navikiti,1
podjati,1
poklopciti,1
shopping-veti,1
distribuišati,1
samujati,1
okularati,1
prezentovti,1
trimbati,1
pogledаo,1
rаzume,1
prusustvovati,1
avanzovati,1
okrutiti,1
bodezati,1
zrenjeti,1
pojavljajivati,1
vaskrssavati,1
izraiti,1
filterbokati,1
bokazati,1
proučаvаj,1
elektrovoziti,1
auti,1
zajagati,1
pomjeriti,1
uzvići,1
osvetlati,1
trepneti,1
istučiti,1
analogniti,1
linearizovati,1
crnjiti,1
staziti,1
papiti,1
otkovati,1
urlikati,1
zašiti,1
neviniti,1
uzvikniti,1
uplаtiti,1
prijavlјuje,1
mikromasati,1
gteti,1
dirigirati,1
zađati,1
uljuljkivati,1
umirujuti,1
knediti,1
maskarati,1
niati,1
opredmećivati,1
prinesiti,1
skuti,1
trenirаli,1
zapliti,1
poteti,1
saraðuje,1
ubuduæe,1
nаstrаdаle,1
star,1
probići,1
istovarisati,1
vasiti,1
prespajati,1
uđoći,1
iscijeliti,1
dresati,1
naknade.,1
uprskiti,1
zakljuciti,1
svlačiti,1
priznaći,1
ubio,1
devojčiti,1
bombardirati,1
rasparčavati,1
zgužvajtiti,1
slo­žio,1
oputuživati,1
predbilježiti,1
...zapravati,1
ribariti,1
doprinesiti,1
zadojiti,1
prihraniti,1
prokeljati,1
buti,1
izajmiti,1
krastavčiti,1
taman,1
soći,1
laganivati,1
znaqi,1
urtostručivati,1
pojavljivesti,1
posramiti,1
ipasati,1
panoiti,1
rekonsturisati,1
rastovac-sijamašiti,1
bilansirati,1
raspredati,1
odgovarajuti,1
zimujati,1
organovati,1
stiti,1
mesti,1
praksiti,1
rasadati,1
odnijeti,1
darujeti,1
slepiti,1
mali,1
pripitomljavati,1
zadužati,1
omoguiti,1
omotavati,1
zašititi,1
zaposedneti,1
odlicati,1
delovesti,1
ženiti,1
jagodičasti,1
rag,1
filovati,1
prekoraciti,1
оsvojio,1
zatrudnjeti,1
uvrijeti,1
ukаže,1
iznenаdimo,1
swagivati,1
pitki,1
posluti,1
pokazavati,1
prekontrolisiti,1
vladajucati,1
samomotivisati,1
sad,1
gospodarevati,1
priskaći,1
desideriti,1
suncuti,1
zadrhtati,1
podеšava,1
zapanjisati,1
vljivati,1
svečeviti,1
fasetiti,1
renti,1
nadokanđivati,1
proxsign®,1
krilati,1
skitati,1
timačiti,1
zaisteti,1
ppogledati,1
prezireti,1
štrati,1
uvezivati,1
masiti,1
započiniti,1
sirok,1
blijediti,1
nаstаvljаju,1
uklјuči,1
prijavlјivao,1
kožiti,1
terenati,1
ukljucivati,1
krši,1
gosivati,1
pričavati,1
österle,1
